"Correlation","EOI","model","ROI"
0.214827961378693,"GPE_MVRR","nosurp",1
-0.0384567930785268,"GPE_NPS","nosurp",1
-0.00762142689552878,"GPE_NPZ","nosurp",1
0.320800154628783,"GPE_MVRR","lstm",1
0.233657701536842,"GPE_NPS","lstm",1
0.365920500253943,"GPE_NPZ","lstm",1
-0.13906349036992,"GPE_MVRR","gpt2",1
0.532892791505246,"GPE_NPS","gpt2",1
0.125580330929335,"GPE_NPZ","gpt2",1
-0.105838555572896,"GPE_MVRR","nosurp",1
0.219624233462178,"GPE_NPS","nosurp",1
0.23840501109746,"GPE_NPZ","nosurp",1
0.429374254053908,"GPE_MVRR","lstm",1
0.286813554185565,"GPE_NPS","lstm",1
0.321343542134383,"GPE_NPZ","lstm",1
-0.119899211671765,"GPE_MVRR","gpt2",1
0.462883014010263,"GPE_NPS","gpt2",1
0.406455983935575,"GPE_NPZ","gpt2",1
-0.254674527077969,"GPE_MVRR","nosurp",1
0.198641481013779,"GPE_NPS","nosurp",1
0.331768915066615,"GPE_NPZ","nosurp",1
0.409977640229802,"GPE_MVRR","lstm",1
0.125974035441554,"GPE_NPS","lstm",1
0.272187990095937,"GPE_NPZ","lstm",1
-0.0603330850858764,"GPE_MVRR","gpt2",1
0.289470758121541,"GPE_NPS","gpt2",1
0.0670458690575503,"GPE_NPZ","gpt2",1
0.335985409988616,"GPE_MVRR","nosurp",1
0.267354916078268,"GPE_NPS","nosurp",1
-0.0661039580948107,"GPE_NPZ","nosurp",1
0.218417415584805,"GPE_MVRR","lstm",1
0.0590943069406452,"GPE_NPS","lstm",1
0.338136425539794,"GPE_NPZ","lstm",1
0.0804994963436765,"GPE_MVRR","gpt2",1
0.480969185093957,"GPE_NPS","gpt2",1
0.349029024331395,"GPE_NPZ","gpt2",1
-0.0108908761204173,"GPE_MVRR","nosurp",1
-0.101650729510254,"GPE_NPS","nosurp",1
0.163453452050271,"GPE_NPZ","nosurp",1
0.602919054985177,"GPE_MVRR","lstm",1
0.313903093501454,"GPE_NPS","lstm",1
0.294282656141858,"GPE_NPZ","lstm",1
-0.0176577396572028,"GPE_MVRR","gpt2",1
0.579469908681954,"GPE_NPS","gpt2",1
0.298363970086189,"GPE_NPZ","gpt2",1
-0.2077076780928,"GPE_MVRR","nosurp",1
0.0777024978235339,"GPE_NPS","nosurp",1
0.0477319152476382,"GPE_NPZ","nosurp",1
-0.103530277889655,"GPE_MVRR","lstm",1
0.367316379560445,"GPE_NPS","lstm",1
0.233713245966112,"GPE_NPZ","lstm",1
-0.156721694239389,"GPE_MVRR","gpt2",1
0.352315707074725,"GPE_NPS","gpt2",1
0.220427518914386,"GPE_NPZ","gpt2",1
0.028861508721011,"GPE_MVRR","nosurp",1
0.067413355477797,"GPE_NPS","nosurp",1
-0.151648766539895,"GPE_NPZ","nosurp",1
0.360206224224356,"GPE_MVRR","lstm",1
0.275631959816472,"GPE_NPS","lstm",1
0.142509212954255,"GPE_NPZ","lstm",1
-0.0666526984016712,"GPE_MVRR","gpt2",1
0.570170886221147,"GPE_NPS","gpt2",1
0.0604395655839816,"GPE_NPZ","gpt2",1
0.233546154189021,"GPE_MVRR","nosurp",1
0.193303041242758,"GPE_NPS","nosurp",1
-0.283556616095657,"GPE_NPZ","nosurp",1
0.12205832011716,"GPE_MVRR","lstm",1
0.322154591012458,"GPE_NPS","lstm",1
0.291934823390945,"GPE_NPZ","lstm",1
0.0570139067363933,"GPE_MVRR","gpt2",1
0.310577330486796,"GPE_NPS","gpt2",1
0.294373039517455,"GPE_NPZ","gpt2",1
0.0499423035746453,"GPE_MVRR","nosurp",1
0.0639655910298463,"GPE_NPS","nosurp",1
-0.188579849013192,"GPE_NPZ","nosurp",1
0.402908434323566,"GPE_MVRR","lstm",1
0.480370692533212,"GPE_NPS","lstm",1
0.155171673322851,"GPE_NPZ","lstm",1
0.000646574470698339,"GPE_MVRR","gpt2",1
0.429916133154332,"GPE_NPS","gpt2",1
