"Correlation","EOI","model","ROI"
0.116447306026468,"Agr","nosurp",1
-0.139787622739348,"Agr","lstm",1
-0.169828236462055,"Agr","gpt2",1
-0.289113316741061,"Agr","nosurp",1
0.056685107102146,"Agr","lstm",1
-0.0848645891930767,"Agr","gpt2",1
-0.0329419188844378,"Agr","nosurp",1
0.367201141450191,"Agr","lstm",1
0.411954845737138,"Agr","gpt2",1
0.356665670826513,"Agr","nosurp",1
0.0210861240749315,"Agr","lstm",1
0.173942918476682,"Agr","gpt2",1
0.103689952415357,"Agr","nosurp",1
0.0820272187740605,"Agr","lstm",1
0.167209850891948,"Agr","gpt2",1
0.00835200188255254,"Agr","nosurp",1
-0.155371961542336,"Agr","lstm",1
-0.0694390132457016,"Agr","gpt2",1
-0.28078764676322,"Agr","nosurp",1
-0.0244670918591447,"Agr","lstm",1
-0.0284006105376581,"Agr","gpt2",1
-0.0413766677449004,"Agr","nosurp",1
0.291383022205434,"Agr","lstm",1
0.0941190817562641,"Agr","gpt2",1
0.322973140415093,"Agr","nosurp",1
-0.188660269739521,"Agr","lstm",1
-0.193205605927149,"Agr","gpt2",1
-0.214470580465131,"Agr","nosurp",1
-0.081316872137261,"Agr","lstm",1
-0.139508096707626,"Agr","gpt2",1
-0.124489271786203,"Agr","nosurp",1
0.0744362136189334,"Agr","lstm",1
-0.0877814461376386,"Agr","gpt2",1
-0.07590750025796,"Agr","nosurp",1
0.134839271209563,"Agr","lstm",1
-0.0513408440496967,"Agr","gpt2",1
0.118610501707057,"Agr","nosurp",1
0.344941453295561,"Agr","lstm",1
0.334058162834351,"Agr","gpt2",1
0.253162504184604,"Agr","nosurp",1
-0.202793551201706,"Agr","lstm",1
-0.225288534893797,"Agr","gpt2",1
-0.274279975134731,"Agr","nosurp",1
-0.0636676189266756,"Agr","lstm",1
-0.163874988008213,"Agr","gpt2",1
-0.163329742821396,"Agr","nosurp",1
-0.0960494449486702,"Agr","lstm",1
0.12141476919487,"Agr","gpt2",1
-0.0766073137723899,"Agr","nosurp",1
-0.0533035355198913,"Agr","lstm",1
-0.0250144715720476,"Agr","gpt2",1
-0.0271983154384883,"Agr","nosurp",1
0.114096782143781,"Agr","lstm",1
0.326669028388244,"Agr","gpt2",1
0.219516983385311,"Agr","nosurp",1
0.0190149040402282,"Agr","lstm",1
0.0741521545923605,"Agr","gpt2",1
-0.199009550473157,"Agr","nosurp",1
0.301286425369566,"Agr","lstm",1
0.46490593713852,"Agr","gpt2",1
0.307625372194328,"Agr","nosurp",1
0.249434000917266,"Agr","lstm",1
0.397910784183315,"Agr","gpt2",1
0.486513422218298,"Agr","nosurp",1
0.0243011750804438,"Agr","lstm",1
-0.285547652600478,"Agr","gpt2",1
-0.168276271651762,"Agr","nosurp",1
-0.0271009182745751,"Agr","lstm",1
-0.0719126498080434,"Agr","gpt2",1
-0.092108776316344,"Agr","nosurp",1
0.357393393843325,"Agr","lstm",1
0.577485680421463,"Agr","gpt2",1
0.45458909284953,"Agr","nosurp",1
0.382888478204492,"Agr","lstm",1
0.41324287577767,"Agr","gpt2",1
0.382035992212753,"Agr","nosurp",1
