"Correlation","EOI","model","ROI"
-0.154519929486475,"GPE_low","nosurp",0
0.0962187509416508,"GPE_low","lstm",0
0.206549293202906,"GPE_low","gpt2",0
0.0364653055288239,"GPE_low","nosurp",0
-0.209390679914914,"GPE_low","lstm",0
-0.169013469858645,"GPE_low","gpt2",0
-0.0121745805476712,"GPE_low","nosurp",0
-0.244451360959146,"GPE_low","lstm",0
0.129981465479751,"GPE_low","gpt2",0
0.0433422712522614,"GPE_low","nosurp",0
-0.231853314399738,"GPE_low","lstm",0
0.135790272076388,"GPE_low","gpt2",0
0.387342385165116,"GPE_low","nosurp",0
0.0660086357564529,"GPE_low","lstm",0
-0.0492328664367065,"GPE_low","gpt2",0
-0.188863127101224,"GPE_low","nosurp",0
0.22999384398557,"GPE_low","lstm",0
-0.139379848707037,"GPE_low","gpt2",0
0.279847865720941,"GPE_low","nosurp",0
-0.235023972608211,"GPE_low","lstm",0
0.259564955919279,"GPE_low","gpt2",0
0.148481684703114,"GPE_low","nosurp",0
-0.140789106771232,"GPE_low","lstm",0
-0.0921890261808369,"GPE_low","gpt2",0
0.202123591042667,"GPE_low","nosurp",0
-0.0533606515999986,"GPE_low","lstm",0
0.203459663013394,"GPE_low","gpt2",0
0.291814334365417,"GPE_low","nosurp",0
-0.0655535955082003,"GPE_low","lstm",0
-0.386776577178561,"GPE_low","gpt2",0
-0.354280915417867,"GPE_low","nosurp",0
0.0335781954681114,"GPE_low","lstm",0
-0.410002182625354,"GPE_low","gpt2",0
0.147425580849248,"GPE_low","nosurp",0
0.166332562797569,"GPE_low","lstm",0
0.459301595109791,"GPE_low","gpt2",0
0.187196070358953,"GPE_low","nosurp",0
-0.481109061187604,"GPE_low","lstm",0
-0.290618680380788,"GPE_low","gpt2",0
-0.0910328363069697,"GPE_low","nosurp",0
0.308527571547257,"GPE_low","lstm",0
-0.195588053911683,"GPE_low","gpt2",0
-0.000197529022782499,"GPE_low","nosurp",0
0.420850685137904,"GPE_low","lstm",0
-0.260468142228433,"GPE_low","gpt2",0
0.153993412831889,"GPE_low","nosurp",0
-0.27310874497861,"GPE_low","lstm",0
0.0649675832929841,"GPE_low","gpt2",0
0.1319927690166,"GPE_low","nosurp",0
-0.0198567140448295,"GPE_low","lstm",0
-0.31996726032513,"GPE_low","gpt2",0
0.272424704456936,"GPE_low","nosurp",0
-0.0355869743021262,"GPE_low","lstm",0
0.123050194561701,"GPE_low","gpt2",0
0.259166280593563,"GPE_low","nosurp",0
0.33042389827133,"GPE_low","lstm",0
-0.140601061850763,"GPE_low","gpt2",0
-0.42517463885552,"GPE_low","nosurp",0
0.119079901162341,"GPE_low","lstm",0
-0.317747364717187,"GPE_low","gpt2",0
-0.142148640922707,"GPE_low","nosurp",0
-0.0955172007300953,"GPE_low","lstm",0
0.162915898803169,"GPE_low","gpt2",0
0.0609665889532694,"GPE_low","nosurp",0
-0.278940629568159,"GPE_low","lstm",0
0.199523475936755,"GPE_low","gpt2",0
0.3184439037833,"GPE_low","nosurp",0
-0.230900470203238,"GPE_low","lstm",0
0.195351005122852,"GPE_low","gpt2",0
0.237716371755522,"GPE_low","nosurp",0
-0.0036120956812885,"GPE_low","lstm",0
-0.0728031895805003,"GPE_low","gpt2",0
0.183086298832275,"GPE_low","nosurp",0
-0.0975077978369926,"GPE_low","lstm",0
0.153846413081912,"GPE_low","gpt2",0
0.194086218564853,"GPE_low","nosurp",0
-0.167696227668266,"GPE_low","lstm",0
0.221259135428943,"GPE_low","gpt2",0
0.205032177497217,"GPE_low","nosurp",0
-0.0895024505298964,"GPE_low","lstm",0
-0.138818847501478,"GPE_low","gpt2",0
-0.243004303950485,"GPE_low","nosurp",0
0.152085130216567,"GPE_low","lstm",0
0.0444773917576522,"GPE_low","gpt2",0
0.140048195058638,"GPE_low","nosurp",0
-0.00221644068021685,"GPE_low","lstm",0
-0.0996115278364564,"GPE_low","gpt2",0
0.347838268031459,"GPE_low","nosurp",0
0.160483500901679,"GPE_low","lstm",0
0.221994308998129,"GPE_low","gpt2",0
0.350882681757951,"GPE_low","nosurp",0
-0.0432700584366366,"GPE_low","lstm",0
-0.0368599152140029,"GPE_low","gpt2",0
0.454675116020111,"GPE_low","nosurp",0
0.00723097232842619,"GPE_low","lstm",0
0.372931503450178,"GPE_low","gpt2",0
-0.0462459752910655,"GPE_low","nosurp",0
-0.065900705211595,"GPE_low","lstm",0
-0.120087578580529,"GPE_low","gpt2",0
0.205660766408959,"GPE_low","nosurp",0
0.0204755379178348,"GPE_low","lstm",0
0.0873496865740236,"GPE_low","gpt2",0
0.228222989570497,"GPE_low","nosurp",0
0.374232531494632,"GPE_low","lstm",0
0.093950407270008,"GPE_low","gpt2",0
0.457248150221847,"GPE_low","nosurp",0
0.0462316155331283,"GPE_low","lstm",0
0.384834163269763,"GPE_low","gpt2",0
0.0936754497018469,"GPE_low","nosurp",0
-0.276409926734935,"GPE_low","lstm",0
0.302261372444741,"GPE_low","gpt2",0
0.114725778255196,"GPE_low","nosurp",0
-0.00589443819414469,"GPE_low","lstm",0
-0.151480579762073,"GPE_low","gpt2",0
0.0455522281791499,"GPE_low","nosurp",0
0.125908446285193,"GPE_low","lstm",0
-0.0753910078147891,"GPE_low","gpt2",0
-0.19358646944985,"GPE_low","nosurp",0
0.0338967149453006,"GPE_low","lstm",0
0.346486324786882,"GPE_low","gpt2",0
0.0414185526952805,"GPE_low","nosurp",0
0.128349137516824,"GPE_low","lstm",0
0.0677107604427544,"GPE_low","gpt2",0
0.314580334118592,"GPE_low","nosurp",0
