"Correlation","EOI","model","ROI"
0.520574532613213,"RC","gpt2",0
0.490829369924749,"RC","nosurp",0
0.440666167206537,"RC","lstm",0
0.459945846170164,"RC","gpt2",0
0.29390975970485,"RC","nosurp",0
0.509487813776182,"RC","lstm",0
0.51702226195143,"RC","gpt2",0
0.464129724562619,"RC","nosurp",0
0.618072859009383,"RC","lstm",0
0.633736255711358,"RC","gpt2",0
0.568401432500678,"RC","nosurp",0
0.563293279321681,"RC","lstm",0
0.542539957743684,"RC","gpt2",0
0.463502774639662,"RC","nosurp",0
0.537350278276085,"RC","lstm",0
0.562325534441072,"RC","gpt2",0
0.467182012747213,"RC","nosurp",0
0.453944795127486,"RC","lstm",0
0.457507729913199,"RC","gpt2",0
0.3868424482247,"RC","nosurp",0
0.544127502583846,"RC","lstm",0
0.53927516212068,"RC","gpt2",0
0.518299994967092,"RC","nosurp",0
0.586315755569143,"RC","lstm",0
0.572600738455568,"RC","gpt2",0
0.523705963520273,"RC","nosurp",0
0.475042806584051,"RC","lstm",0
0.46833980278579,"RC","gpt2",0
0.375692432827584,"RC","nosurp",0
0.453493470647871,"RC","lstm",0
0.446950700286054,"RC","gpt2",0
0.359105856271159,"RC","nosurp",0
0.608046498695022,"RC","lstm",0
0.611620865487013,"RC","gpt2",0
0.506771059107065,"RC","nosurp",0
0.633328853035293,"RC","lstm",0
0.628455619140591,"RC","gpt2",0
0.528342579814069,"RC","nosurp",0
0.541358028713336,"RC","lstm",0
0.496866140821886,"RC","gpt2",0
0.422582628182753,"RC","nosurp",0
0.495804120087685,"RC","lstm",0
0.478840866666534,"RC","gpt2",0
0.413841228807689,"RC","nosurp",0
0.459416887106651,"RC","lstm",0
0.528474076922506,"RC","gpt2",0
0.403466654873591,"RC","nosurp",0
0.608904185117109,"RC","lstm",0
0.633674328251734,"RC","gpt2",0
0.546619393722482,"RC","nosurp",0
0.633407311347335,"RC","lstm",0
0.663940539336356,"RC","gpt2",0
0.523783614113929,"RC","nosurp",0
0.513306482114061,"RC","lstm",0
